source_row,reading_raw,nom_raw,example_raw,note_raw,source_url
6519,sàn,孱,"茹孱 nhà sàn · 孱孱
  sàn sàn",U+5B71,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6520,sàn,𥖔,"𥖔𥖔
  sàn sạn [𠸨]","⇔ 𥖔
  sạn

    U+25594",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6521,sân,𡑝,"𡑝園 sân
  vườn · 𡑝運動 sân vận động",U+2145D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6522,săn,𤜬,"𠫾𤜬
  đi săn · 𤜬𢏑 săn bắn · 豹𤜬 báo săn · 㹥𤜬 chó
  săn",U+2472C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6523,săn,瑟,"瑟瑟 săn sắt
  [𠸨]","⇔ 瑟 sắt

    U+745F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6524,săn,𢕸,"𢕸𥉮
  săn sóc · 𢕸迍 săn đón",U+22578,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6525,sấn,趁,"趁擻 sấn sổ
  [𠸨]",U+8D81,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6526,sần,莘,"莘䏧 sần da ·
  莘𥹯 sần sùi [𠸨] · 𧃷莘 khoai sần · 𡲫醜莘 vải xấu
  sần",U+8398,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6527,sần,栗,"栗栗 sần sật
  [𠸨]","⇔ 栗 sật

    U+6817",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6528,sắn,𦼛,"勃𦼛 bột
  sắn · 榘𦼛 củ sắn",U+26F1B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6529,sẵn,𠻿,"𠻿𠳹
  sẵn sàng [𠸨] · 𠻿便 sẵn tiện","[異] 產

    U+20EFF",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6530,SẢN,產,"產品 sản phẩm · 產出
  sản xuất · 生產 sinh sản",U+7522,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6531,SẠN,棧,"客棧 khách
  sạn",U+68E7,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6532,sạn,𥖔,"籺𥖔 hạt
  sạn · 𥖔𩈘 sạn mặt",U+25594,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6533,sang,𨖅,"𨖅𢆥
  sang năm · 𨖅店 sang tiệm · 𨖅瀧 sang sông · 𢯢𨖅
  sửa sang [𠸨]",U+28585,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6534,sang,𢀨,"𢀨重 sang
  trọng · 高𢀨 cao sang ·
  𢀨𢀨 sang sảng [𠸨]",U+22028,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6535,SANG,搶,"搶奪 sang
  đoạt",U+6436,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6536,sang,𤏬,"𤏬𤏬
  sang sáng [𠸨]","⇔ 𤏬
  sáng

    U+243EC",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6537,SÁNG,創,"創造 sáng tạo · 創作
  sáng tác · 創立 sáng lập","[翻]

    U+5275",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6538,sáng,𤏬,"𣇜𤏬
  buổi sáng · 𤏬𤍊 sáng tỏ · 沖𤏬 trong sáng ·
  𤏬𠁸 sáng suốt · 𤏬熶 sáng chói","[異] 𤎜
  𠓇

    U+243EC",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6539,SÀNG,牀,"臨牀 lâm sàng · 龍牀
  long sàng",U+7240,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6540,sàng,𠳹,"𡂡𠳹
  sỗ sàng [𠸨] · 𠻿𠳹 sẵn sàng [𠸨]",U+20CF9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6541,sàng,𬕌,"𬕌漉 sàng
  lọc · 𬕌𢫟 sàng sảy",U+2C54C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6542,sắng,𤍎,"焠𤍎 sốt
  sắng",U+2434E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6543,sắng,𦼃,"蔞𦼃 rau
  sắng",U+26F03,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6544,SẢNG,爽,"爽快 sảng khoái ·
  豪爽 hào sảng",U+723D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6545,sảng,𢀨,"𢀨𢀨
  sang sảng [𠸨]",U+22028,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6546,sảng,愴,"迷愴 mê sảng · 吶愴
  nói sảng",U+6134,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6547,SANH,生,,"⇔ 生 sinh

    U+751F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6548,SANH,牲,三牲 tam sanh,"⇔ 牲 sinh
U+7272",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6549,sanh,栍,"𣘃栍 cây
  sanh",U+680D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6550,sánh,𠁔,"𬧺𠁔
  so sánh · 𠁔𭉪 sánh đặc",U+20054,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6551,sành,𡊳,"甌𡊳 âu
  sành","[異]
  𥑥

    U+212B3",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6552,sảnh,䲼,"𡥵䲼 con
  sảnh",U+4CBC,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6553,SẢNH,廳,"廳堂 sảnh đường ·
  大廳 đại sảnh",U+5EF3,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6554,SAO,抄,"抄錄 sao lục · 抄劄
  sao chép",U+6284,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6555,SAO,炒,"炒𫇿 sao
  thuốc",U+7092,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6556,sao,哰,"在哰 tại sao · 爲哰
  vì sao · 𫜵哰 làm sao · 故哰 cớ sao · 空哰 không sao","[異] 牢
  𫳵

    U+54F0",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6557,sao,𣒲,"𣘃𣒲
  cây sao","[翻]

    U+234B2",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6558,sao,𣇟,"𡾵𣇟
  ngôi sao · 笘𣇟 chòm sao · 超𣇟 siêu sao · 𣇟𣈕 sao
  mai","[異] 𬁖
  𣋀

    U+231DF",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6559,SÁO,套,"客套 khách sáo ·
  套語 sáo ngữ · 句文套 câu văn sáo",U+5957,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6560,SÁO,哨,"哨𨱽 sáo
  dài · 䈵哨 ống sáo",U+54E8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6561,sáo,𥱫,"𬌓𥱫
  tấm sáo · 幅𥱫 bức sáo",U+25C6B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6562,sáo,𪄤,"𪀄𪄤
  chim sáo",U+2A124,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6563,SÀO,巢,"巢穴 sào huyệt ·
  燕巢 yến sào · 卵巢 noãn sào",U+5DE2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6564,sào,塙,"𠬠塙 một
  sào","單位𢵋 đơn
  vị đo

    U+5859",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6565,sảo,稍,"稍胎 sảo thai · 丐稍
  cái sảo · 銫稍 sắc sảo [𠸨]",U+7A0D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6566,sạo,謅,"吶謅 nói sạo · 搐謅
  sục sạo [𠸨]",U+8B05,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6567,sạo,鮹,"𩵜鮹 cá
  sạo",U+9BB9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6568,SÁP,插,插入 sáp nhập,U+63D2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6569,sáp,蠟,"粉蠟 phấn sáp · 蠟螉
  sáp ong",U+881F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6570,sấp,䏠,"㑲䏠 nằm sấp · 挹䏠
  úp sấp · 䏠紙 sấp giấy · 䏠鉑 sấp bạc · 䏠咍𡂂？ sấp hay ngửa?",U+43E0,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6571,sắp,𢯛,"𢯛攝 sắp
  xếp · 𢯛𢯢 sắp sửa","[翻]

    [異] 拉

    U+22BDB",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6572,sạp,㯿,"丐㯿 cái sạp · 㯿蔞
  sạp rau",U+3BFF,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6573,sập,砬,"砬𥹯 sập
  sùi [𠸨]",U+782C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6574,sập,𭰪,"𩄎𭰪𭰪
  mưa sầm sập [𠸨]","[翻]

    U+2DC2A",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6575,SÁT,剎,剎那 sát na,"[翻]

    U+524E",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6576,SÁT,殺,"殺害 sát hại · 殺蟲
  sát trùng · 謀殺 mưu sát",U+6BBA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6577,SÁT,察,"警察 cảnh sát · 偵察
  trinh sát · 察核 sát hạch · 督察 đốc sát · 監察 giám sát · 觀察 quan sát",U+5BDF,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6578,SÁT,擦,"摩擦 ma sát ·
  𨁏擦 bò sát · 擦壁 sát vách · 押擦 ép sát · 擦𠬠邊 sát một bên · 擦擦
  san sát [𠸨]",U+64E6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6579,SẮT,瑟,琴瑟 cầm sắt,U+745F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6580,sắt,鉄,"鉄𨨧 sắt
  thép",U+9244,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6581,sạt,呹,"呹𡋿 sạt
  lở · 呹業 sạt nghiệp",U+5479,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6582,sật,栗,"栗栗 sần sật
  [𠸨]",U+6817,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6583,sặt,湥,"湥𡊳 sặt
  sành [𠸨]",U+6E65,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6584,sau,𢖖󠄁（𡢐）,"旬𢖖󠄁
  tuần sau · 𠓀𢖖󠄁 trước sau","[異] 娄
  𨍦

    U+22596 U+E0101 (U+21890)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6585,sáu,𦒹,"𦒹𱑕
  sáu mươi · 次𦒹 thứ sáu",U+264B9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6586,sâu,漊（溇）,"渃漊 nước sâu · 淢漊
  vực sâu",U+6F0A (U+6E87),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6587,sâu,螻（蝼）,"螻𧌂 sâu
  bọ",U+87BB (U+877C),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6588,sấu,㮴,"𣘃㮴 cây
  sấu","[翻]

    U+3BB4",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6589,sấu,䱸,"𩵜䱸 cá
  sấu",U+4C78,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6590,SẦU,愁,"愁悶 sầu muộn · 憂愁
  ưu sầu · 幽愁 u sầu",U+6101,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6591,sầu,𣜷,"蟡𣜷 ve
  sầu · 𣜷𥢆 sầu riêng · 𣜷兜 sầu đâu",U+23737,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6592,say,醝,"醝𫑺 say
  sưa [𠸨] · 掝𠊛醝𧗱 vực người say về",U+919D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6593,sây,傞,"傞擦 sây sát
  [𠸨]",U+509E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6594,sấy,𤈇,"𤈇枯 sấy
  khô · 𤈇𬚸 sấy thịt",U+24207,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6595,sầy,摨,,"⇔ 摨 trầy

    U+6468",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6596,sảy,𢫟,"𬕌𢫟
  sàng sảy · 𢫟𥽌 sảy gạo",U+22ADF,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6597,sảy,𤵴,"𤼓𤵴
  rôm sảy",U+24D74,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6598,sẩy,𫽎,"𫽎蹎 sẩy
  chân · 疏𫽎 sơ sẩy · 𫽎胎 sẩy thai",U+2BF4E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6599,sậy,𣐴,"𣘃𣐴
  cây sậy · 𡓁𣐴 bãi sậy · 蹎如䈵𣐴 chân như ống sậy",U+23434,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6600,se,𤉖,"𤉖䏧 se da
  · 𤉖𨉟 se mình",U+24256,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6601,sè,仕,"仕仕 sè sẽ
  [𠸨]","⇔ 仕 sẽ

    [翻]

    U+4ED5",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6602,sè,茌,"茌茌 sè sè ·
  𨐮茌 cay sè · 𭰪茌 sập sè [𠸨]",U+830C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6603,sê,茌,"侺茌 sum sê
  [𠸨]",U+830C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6604,sẽ,仕,"役仕𦤾 việc
  sẽ đến · 仕𫜵如丕 sẽ làm như vậy · 滌仕 sạch sẽ [𠸨]","[翻]

    U+4ED5",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6605,sề,胒,"粗胒 sồ sề
  [𠸨]",U+80D2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6606,sẻ,𢩿,"𢺹𢩿
  chia sẻ · 滻𢩿 san sẻ",U+22A7F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6607,sẻ,𪀆,"𪀄𪀆
  chim sẻ",U+2A006,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6608,sệ,䐭,䏶䐭 bệ sệ,U+442D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6609,séc,呎,"𬌓呎 tấm
  séc · 共和呎 Cộng hoà Séc","[翻]

    U+544E",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6610,sếch,呎,,"𡨸尼主要得使用抵翻音。䀡附錄。
  Chữ này chủ yếu được sử dụng để phiên âm. Xem Phụ lục.

    [翻]

    U+544E",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6611,sém,𤑯,"𪸔𤑯
  cháy sém","[翻]

    U+2446F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6612,sèm,饞,,"⇔ 饞 thèm

    U+995E",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6613,sen,蓮,"藕蓮 ngó sen · 浸花蓮
  tắm hoa sen · 𡥵蓮 con sen","[翻]

    U+84EE",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6614,sên,﨡,"𧎜﨡 ốc
  sên",U+FA21,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6615,sến,𣞶,"𣘃𣞶
  cây sến · 楛𣞶 gỗ sến · 𣞶𩅙 sến sẩm · 𣞶咵 sến súa
  [𠸨]",U+237B6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6616,sền,𣻂,"𣻂𣻂
  sền sệt [𠸨]","⇔ 𣻂
  sệt

    U+23EC2",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6617,sẻn,㦃,"𠽮㦃 dè
  sẻn · 㦃𬧺 sẻn so",U+3983,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6618,sển,盛,"王鴻盛 Vương Hồng
  Sển",U+76DB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6619,sềnh,浧,泠浧 lềnh sềnh,"[翻]

    U+6D67",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6620,sểnh,井,"寵井 sổng sểnh
  [𠸨]",U+4E95,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6621,sèo,𡁼,"㕭𡁼 eo
  sèo [𠸨]",U+2107C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6622,sẹo,𤵪,"𤵖𤵪
  vết sẹo",U+24D6A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6623,sếp,𠊔,"𠊔據𢴉懷！
  sếp cứ đùa hoài! [摱]","[翻]

    U+20294",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6624,sệp,𰜺,,"⇔ 𰜺
  xệp

    U+3073A",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6625,sét,𡏥,"釲𡏥 rỉ
  sét",U+213E5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6626,sét,𩂶,"𩆐𩂶
  sấm sét",U+290B6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6627,sệt,𣻂,"𭉪𣻂
  đặc sệt · 𣻂𣻂 sền sệt
  [𠸨] · 𢜝𣻂 sợ sệt [𠸨] · 咧𣻂 lệt sệt
  [𠸨]","[翻]

    U+23EC2",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6628,sếu,䳂,"𪀄䳂 chim
  sếu","[翻]

    U+4CC2",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6629,SI,差,參差 sâm si,U+5DEE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6630,SI,魑,"魑魅魍魎 si mị võng
  lượng",U+9B51,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6631,SI,癡（𬏝）,"癡情 si tình · 癡迷
  si mê · 愚癡 ngu si",U+7661 (U+2C3DD),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6632,si,𬃗,"𣘃𬃗
  cây si","[翻]

    U+2C0D7",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6633,sì,𪐢,"黰𪐢 đen
  sì",U+2A422,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6634,sì,嚏,𣭃嚏 sù sì,"⇔ 嚏 xì

    U+568F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6635,SĨ,士,"仉士 kẻ sĩ · 軍士
  quân sĩ · 博士 bác sĩ · 樂士 nhạc sĩ · 士面 sĩ diện",U+58EB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6636,SỈ,恥,恥辱 sỉ nhục,U+6065,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6637,sỉ,𢱟,"𬥓𢱟
  bán sỉ",U+22C5F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6638,sỉa,𨀋,𨀋蹎 sỉa chân · 𨀋𪘵 sỉa răng · 𤷖𨀋 sưng sỉa [𠸨],U+2800B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6639,sịch,𨇗,"脭𨇗 sình
  sịch","[翻]

    U+281D7",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6640,siêng,𠡏,"𠡏𠹌
  siêng năng",U+2084F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6641,siết,切,"切𬘋 siết
  chặt · 𫫣切 rên siết",U+5207,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6642,SIÊU,超,"超級 siêu cấp · 超越
  siêu việt · 超市 siêu thị · 高超 cao siêu",U+8D85,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6643,siêu,銚,"銚𡐙 siêu
  đất · 銚𫇿 siêu thuốc · 𢱖銚 múa siêu",U+929A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6644,sim,槮,"𣘃槮 cây
  sim","[翻]

    U+69EE",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6645,sin,吀,"吀𬿺 sin
  sít",U+5400,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6646,SINH,生,"生員 sinh viên ·
  生命 sinh mệnh · 焰生 diêm sinh · 生育 sinh dục","[翻]

    U+751F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6647,SINH,牲,犧牲 hi sinh,U+7272,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6648,SÍNH,逞,"逞外 sính ngoại ·
  逞矯法 sính kiểu Pháp",U+901E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6649,SÍNH,聘,聘禮 sính lễ,U+8058,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6650,sình,脭,"脭䏾 sình bụng ·
  脭𨇗 sình sịch",U+812D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6651,sỉnh,生,"詧生 soát sỉnh
  [𠸨]","[翻]

    U+751F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6652,síp,𰈤,,"𡨸尼主要得使用抵翻音。䀡附錄。
  Chữ này chủ yếu được sử dụng để phiên âm. Xem Phụ lục.

    [翻]

    U+30224",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6653,sít,𬿺,"𣃣𬿺
  vừa sít · 吀𬿺 sin sít","[翻]

    U+2CFFA",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6654,sịt,哳,"泏哳 sụt sịt
  [𠸨]",U+54F3,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6655,so,𡦅,"𡥵𡦅
  con so",U+21985,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6656,so,𬧺,"𬧺𠁔
  so sánh · 𬧺𠻗 so le",U+2C9FA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6657,sò,𧎷,"𧎷蝶 sò
  điệp",U+273B7,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6658,sô,縐,"𡲫縐 vải
  sô · 縐𦃮 sô gai · 𧼋縐 chạy sô [摱] · 縐演 sô diễn [摱]","[翻]

    U+7E10",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6659,SỐ,數（数）,"函數 hàm số · 數分
  số phận",U+6578 (U+6570),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6660,sồ,粗,"粗胒 sồ sề
  [𠸨]",U+7C97,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6661,sỗ,𡂡（𪢒）,"𡂡𠳹
  sỗ sàng [𠸨]","U+210A1
  (U+2A892)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6662,sỏ,𨯃,"頭𨯃 đầu
  sỏ · 𨯃箭 sỏ tên","[異] 𥐈
  𩖅

    U+28BC3",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6663,SƠ,初,"初初 sơ sơ · 初審 sơ
  thẩm · 初步 sơ bộ · 初生 sơ sinh · 初等 sơ đẳng · 初級 sơ cấp",U+521D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6664,SƠ,疏,"單疏 đơn sơ · 疏柴
  sơ sài [𠸨] · 疏散 sơ tán · 疏要 sơ yếu · 疏意 sơ ý · 疏鈉𩚵 sơ nồi cơm",U+758F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6665,sổ,擻（擞）,"𨷯擻 cửa
  sổ · 擻𠸜 sổ tên · 𪀄擻籠 chim sổ lồng · 句文被擻 câu văn bị sổ",U+64FB (U+64DE),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6666,sổ,籔（䉤）,"捲籔 cuốn sổ ·
  𥱬籔 ghi sổ · 籔寄錢 sổ gửi tiền · 籔冊 sổ sách",U+7C54 (U+4264),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6667,sọ,𩪵（𲌔）,"𩪵𠊛
  sọ người · 匣𩪵 hộp sọ","U+29AB5
  (U+32314)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6668,SỚ,疏,"𤼸疏 dâng
  sớ",U+758F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6669,sờ,𢮀,"𢮀𢺀
  sờ mó",U+22B80,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6670,sờ,𣻄,"噥𣻄 nông
  sờ · 𣻄𣻄 sờ sờ · 𨄉𣻄 sững sờ [𠸨]",U+23EC4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
6671,sỡ,𬾟,"謲𬾟 sàm
  sỡ [𠸨] · 嗾𬾟 sặc sỡ [𠸨]",U+2CF9F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
